      1 constou constar VMIS3S0
      1 consultei consultar VMIS1S0
      1 consumia consumir VMII3S0
      1 consumira consumir VMIM3S0
      1 contarei contar VMIF1S0
      1 contas contar VMIP2S0
      1 contavam contar VMII3P0
      1 contém conter VMIP3S0
      1 contempla contemplar VMIP3S0
      1 Contemplou contemplar VMIS3S0
      1 contemporizava contemporizar VMII3S0
      1 contendeu contender VMIS3S0
      1 contentavam contentar VMII3P0
      1 continuaram continuar VMIS3P0
      1 continuava continuar VMII3S0
      1 continuei continuar VMIS1S0
      1 conto contar VMIP1S0
      1 contorceu contorcer VMIS3S0
      1 convém convir VMIP3S0
      1 convencem convencer VMIP3P0
      1 convergiram convergir VMIS3P0
      1 conversava conversar VMII3S0
      1 Conversava conversar VMII3S0
      1 conversou conversar VMIS3S0
      1 convidou convidar VMIS3S0
      1 convive conviver VMIP3S0
      1 conviveram conviver VMIS3P0
      1 copia copiar VMIP3S0
      1 corou corar VMIS3S0
      1 corre correr VMIP3S0
      1 correm correr VMIP3P0
      1 correra correr VMIM3S0
      1 correrás correr VMIF2S0
      1 correto corretar VMIP1S0
      1 Correu correr VMIS3S0
      1 corri correr VMIS1S0
      1 cortejava cortejar VMII3S0
      1 cortou cortar VMIS3S0
      1 costumavam costumar VMII3P0
      1 Costurava costurar VMII3S0
      1 coze cozer VMIP3S0
      1 crê crer VMIP3S0
      1 crêem crer VMIP3P0
      1 criara criar VMIM3S0
      1 criou criar VMIS3S0
      1 cruzou cruzar VMIS3S0
      1 Cruzou cruzar VMIS3S0
      1 cuida cuidar VMIP3S0
      1 cuidam cuidar VMIP3P0
      1 cuidará cuidar VMIF3S0
      1 cuidaram cuidar VMIS3P0
      1 Cuidas cuidar VMIP2S0
      1 Cuidava cuidar VMII3S0
      1 cuidavam cuidar VMII3P0
      1 cuido cuidar VMIP1S0
      1 cuidou cuidar VMIS3S0
      1 cultivava cultivar VMII3S0
      1 cursava cursar VMII3S0
      1 custa custar VMIP3S0
      1 custou custar VMIS3S0
      1 darás dar VMIF2S0
      1 dás dar VMIP2S0
      1 data datar VMIP3S0
      1 Dava dar VMII3S0
      1 Debandou debandar VMIS3S0
      1 debruça debruçar VMIP3S0
      1 debulhou debulhar VMIS3S0
      1 decerto decertar VMIP1S0
      1 Decerto decertar VMIP1S0
      1 declarou declarar VMIS3S0
      1 Decorreram decorrer VMIS3P0
      1 dedica dedicar VMIP3S0
      1 Dedica dedicar VMIP3S0
      1 deduz deduzir VMIP3S0
      1 defendia defender VMII3S0
      1 definiu definir VMIS3S0
      1 degredo degredar VMIP1S0
      1 Dei dar VMIS1S0
      1 Deixa deixar VMIP3S0
      1 deixamos deixar VMIS1P0
      1 deixaria deixar VMIC3S0
      1 deixaste deixar VMIS2S0
      1 deixava deixar VMII3S0
      1 deixavam deixar VMII3P0
      1 deixei deixar VMIS1S0
      1 delataram delatar VMIS3P0
      1 deleitou deleitar VMIS3S0
      1 deliam delir VMII3P0
      1 deliberou deliberar VMIS3S0
      1 deliciava deliciar VMII3S0
      1 delirava delirar VMII3S0
      1 delirou delirar VMIS3S0
      1 delongaremos delongar VMIF1P0
      1 demorara demorar VMIM3S0
      1 demoraria demorar VMIC3S0
      1 demorou demorar VMIS3S0
      1 demudou demudar VMIS3S0
      1 denominava denominar VMII3S0
      1 denotava denotar VMII3S0
      1 denunciou denunciar VMIS3S0
      1 deparou deparar VMIS3S0
      1 depende depender VMIP3S0
      1 depôs depor VMIS3S0
      1 deprecia depreciar VMIP3S0
      1 depunham depor VMII3P0
      1 depurava depurar VMII3S0
      1 Deram dar VMIS3P0
